Hyperparameters:
N: 5
T: 10
beta: 0.001
sigma: 10000.0
learning_rate: 0.0001
max_iterations: 1000000

Iteration 0/1000000, Loss 0: 0.049268, Loss 1: 0.014996, Total Loss: 150.010742, Learning Rate: 0.00010000
Iteration 113600/1000000, Loss 0: 0.013863, Loss 1: 0.000000, Total Loss: 0.013868, Learning Rate: 0.00010000
Iteration 113700/1000000, Loss 0: 0.013862, Loss 1: 0.000000, Total Loss: 0.013868, Learning Rate: 0.00010000
Iteration 113800/1000000, Loss 0: 0.013862, Loss 1: 0.000000, Total Loss: 0.013873, Learning Rate: 0.00010000
Iteration 113900/1000000, Loss 0: 0.013861, Loss 1: 0.000000, Total Loss: 0.013872, Learning Rate: 0.00010000
Iteration 114000/1000000, Loss 0: 0.013861, Loss 1: 0.000000, Total Loss: 0.013866, Learning Rate: 0.00010000
Iteration 114100/1000000, Loss 0: 0.013861, Loss 1: 0.000000, Total Loss: 0.013868, Learning Rate: 0.00010000
Iteration 114200/1000000, Loss 0: 0.013860, Loss 1: 0.000000, Total Loss: 0.013872, Learning Rate: 0.00010000
Iteration 114300/1000000, Loss 0: 0.013860, Loss 1: 0.000000, Total Loss: 0.013871, Learning Rate: 0.00010000
Iteration 114400/1000000, Loss 0: 0.013859, Loss 1: 0.000000, Total Loss: 0.013871, Learning Rate: 0.00010000
Iteration 114500/1000000, Loss 0: 0.013859, Loss 1: 0.000000, Total Loss: 0.013866, Learning Rate: 0.00010000
Iteration 114600/1000000, Loss 0: 0.013858, Loss 1: 0.000000, Total Loss: 0.013861, Learning Rate: 0.00010000
Iteration 114700/1000000, Loss 0: 0.013858, Loss 1: 0.000000, Total Loss: 0.013866, Learning Rate: 0.00010000
Iteration 114800/1000000, Loss 0: 0.013858, Loss 1: 0.000000, Total Loss: 0.013863, Learning Rate: 0.00010000
Iteration 114900/1000000, Loss 0: 0.013857, Loss 1: 0.000000, Total Loss: 0.013864, Learning Rate: 0.00010000
Iteration 115000/1000000, Loss 0: 0.013856, Loss 1: 0.000000, Total Loss: 0.013861, Learning Rate: 0.00010000
Iteration 115100/1000000, Loss 0: 0.013855, Loss 1: 0.000000, Total Loss: 0.013863, Learning Rate: 0.00010000
Iteration 115200/1000000, Loss 0: 0.013855, Loss 1: 0.000000, Total Loss: 0.013864, Learning Rate: 0.00010000
Iteration 115300/1000000, Loss 0: 0.013855, Loss 1: 0.000000, Total Loss: 0.013872, Learning Rate: 0.00010000
Iteration 115400/1000000, Loss 0: 0.013854, Loss 1: 0.000000, Total Loss: 0.013871, Learning Rate: 0.00010000
Iteration 115500/1000000, Loss 0: 0.013854, Loss 1: 0.000000, Total Loss: 0.013871, Learning Rate: 0.00010000
Iteration 115600/1000000, Loss 0: 0.013854, Loss 1: 0.000000, Total Loss: 0.013869, Learning Rate: 0.00010000
Iteration 115700/1000000, Loss 0: 0.013853, Loss 1: 0.000000, Total Loss: 0.013860, Learning Rate: 0.00010000
Iteration 115800/1000000, Loss 0: 0.013853, Loss 1: 0.000000, Total Loss: 0.013859, Learning Rate: 0.00010000
Iteration 115900/1000000, Loss 0: 0.013852, Loss 1: 0.000000, Total Loss: 0.013861, Learning Rate: 0.00010000
Iteration 116000/1000000, Loss 0: 0.013851, Loss 1: 0.000000, Total Loss: 0.013856, Learning Rate: 0.00010000
Iteration 116100/1000000, Loss 0: 0.013851, Loss 1: 0.000000, Total Loss: 0.013858, Learning Rate: 0.00010000
Iteration 116200/1000000, Loss 0: 0.013851, Loss 1: 0.000000, Total Loss: 0.013863, Learning Rate: 0.00010000
Iteration 116300/1000000, Loss 0: 0.013850, Loss 1: 0.000000, Total Loss: 0.013855, Learning Rate: 0.00010000
Iteration 116400/1000000, Loss 0: 0.013850, Loss 1: 0.000000, Total Loss: 0.013860, Learning Rate: 0.00010000
Iteration 116500/1000000, Loss 0: 0.013849, Loss 1: 0.000000, Total Loss: 0.013854, Learning Rate: 0.00010000
Iteration 116600/1000000, Loss 0: 0.013849, Loss 1: 0.000000, Total Loss: 0.013855, Learning Rate: 0.00010000
Iteration 116700/1000000, Loss 0: 0.013849, Loss 1: 0.000000, Total Loss: 0.013858, Learning Rate: 0.00010000
Iteration 116800/1000000, Loss 0: 0.013848, Loss 1: 0.000000, Total Loss: 0.013855, Learning Rate: 0.00010000
Iteration 116900/1000000, Loss 0: 0.013848, Loss 1: 0.000000, Total Loss: 0.013858, Learning Rate: 0.00010000
Iteration 117000/1000000, Loss 0: 0.013847, Loss 1: 0.000000, Total Loss: 0.013866, Learning Rate: 0.00010000
Iteration 117100/1000000, Loss 0: 0.013847, Loss 1: 0.000000, Total Loss: 0.013851, Learning Rate: 0.00010000
Iteration 117200/1000000, Loss 0: 0.013846, Loss 1: 0.000000, Total Loss: 0.013856, Learning Rate: 0.00010000
Iteration 117300/1000000, Loss 0: 0.013846, Loss 1: 0.000000, Total Loss: 0.013850, Learning Rate: 0.00010000
Iteration 117400/1000000, Loss 0: 0.013845, Loss 1: 0.000000, Total Loss: 0.013850, Learning Rate: 0.00010000
Iteration 117500/1000000, Loss 0: 0.013845, Loss 1: 0.000000, Total Loss: 0.013855, Learning Rate: 0.00010000
Iteration 117600/1000000, Loss 0: 0.013844, Loss 1: 0.000000, Total Loss: 0.013853, Learning Rate: 0.00010000
Iteration 117700/1000000, Loss 0: 0.013844, Loss 1: 0.000000, Total Loss: 0.013850, Learning Rate: 0.00010000
Iteration 117800/1000000, Loss 0: 0.013843, Loss 1: 0.000000, Total Loss: 0.013846, Learning Rate: 0.00010000
Iteration 117900/1000000, Loss 0: 0.013843, Loss 1: 0.000000, Total Loss: 0.013853, Learning Rate: 0.00010000
Iteration 118000/1000000, Loss 0: 0.013843, Loss 1: 0.000000, Total Loss: 0.013848, Learning Rate: 0.00010000
Iteration 118100/1000000, Loss 0: 0.013842, Loss 1: 0.000000, Total Loss: 0.013854, Learning Rate: 0.00010000
Iteration 118200/1000000, Loss 0: 0.013842, Loss 1: 0.000000, Total Loss: 0.013866, Learning Rate: 0.00010000
Iteration 118300/1000000, Loss 0: 0.013841, Loss 1: 0.000000, Total Loss: 0.013849, Learning Rate: 0.00010000
Iteration 118400/1000000, Loss 0: 0.013841, Loss 1: 0.000000, Total Loss: 0.013854, Learning Rate: 0.00010000
Iteration 118500/1000000, Loss 0: 0.013840, Loss 1: 0.000000, Total Loss: 0.013848, Learning Rate: 0.00010000
Iteration 118600/1000000, Loss 0: 0.013840, Loss 1: 0.000000, Total Loss: 0.013847, Learning Rate: 0.00010000
Iteration 118700/1000000, Loss 0: 0.013840, Loss 1: 0.000000, Total Loss: 0.013847, Learning Rate: 0.00010000
Iteration 118800/1000000, Loss 0: 0.013839, Loss 1: 0.000000, Total Loss: 0.013852, Learning Rate: 0.00010000
Iteration 118900/1000000, Loss 0: 0.013839, Loss 1: 0.000000, Total Loss: 0.013844, Learning Rate: 0.00010000
Iteration 119000/1000000, Loss 0: 0.013839, Loss 1: 0.000000, Total Loss: 0.013843, Learning Rate: 0.00010000
Iteration 119100/1000000, Loss 0: 0.013838, Loss 1: 0.000000, Total Loss: 0.013843, Learning Rate: 0.00010000
Iteration 119200/1000000, Loss 0: 0.013838, Loss 1: 0.000000, Total Loss: 0.013847, Learning Rate: 0.00010000
Iteration 119300/1000000, Loss 0: 0.013837, Loss 1: 0.000000, Total Loss: 0.013842, Learning Rate: 0.00010000
Iteration 119400/1000000, Loss 0: 0.013837, Loss 1: 0.000000, Total Loss: 0.013845, Learning Rate: 0.00010000
Iteration 119500/1000000, Loss 0: 0.013837, Loss 1: 0.000000, Total Loss: 0.013848, Learning Rate: 0.00010000
Iteration 119600/1000000, Loss 0: 0.013836, Loss 1: 0.000000, Total Loss: 0.013849, Learning Rate: 0.00010000
Iteration 119700/1000000, Loss 0: 0.013835, Loss 1: 0.000000, Total Loss: 0.013843, Learning Rate: 0.00010000
Iteration 119800/1000000, Loss 0: 0.013835, Loss 1: 0.000000, Total Loss: 0.013842, Learning Rate: 0.00010000
Iteration 119900/1000000, Loss 0: 0.013835, Loss 1: 0.000000, Total Loss: 0.013848, Learning Rate: 0.00010000
Iteration 120000/1000000, Loss 0: 0.013834, Loss 1: 0.000000, Total Loss: 0.013839, Learning Rate: 0.00010000
Iteration 120100/1000000, Loss 0: 0.013834, Loss 1: 0.000000, Total Loss: 0.013841, Learning Rate: 0.00010000
Iteration 120200/1000000, Loss 0: 0.013834, Loss 1: 0.000000, Total Loss: 0.013844, Learning Rate: 0.00010000
Iteration 120300/1000000, Loss 0: 0.013833, Loss 1: 0.000000, Total Loss: 0.013843, Learning Rate: 0.00010000
Iteration 120400/1000000, Loss 0: 0.013833, Loss 1: 0.000000, Total Loss: 0.013838, Learning Rate: 0.00010000
Iteration 120500/1000000, Loss 0: 0.013833, Loss 1: 0.000000, Total Loss: 0.013834, Learning Rate: 0.00010000
Iteration 120600/1000000, Loss 0: 0.013832, Loss 1: 0.000000, Total Loss: 0.013841, Learning Rate: 0.00010000
Iteration 120700/1000000, Loss 0: 0.013831, Loss 1: 0.000000, Total Loss: 0.013841, Learning Rate: 0.00010000
Iteration 120800/1000000, Loss 0: 0.013830, Loss 1: 0.000000, Total Loss: 0.013844, Learning Rate: 0.00010000
Iteration 120900/1000000, Loss 0: 0.013831, Loss 1: 0.000000, Total Loss: 0.013838, Learning Rate: 0.00010000
Iteration 121000/1000000, Loss 0: 0.013831, Loss 1: 0.000000, Total Loss: 0.013839, Learning Rate: 0.00010000
Iteration 121100/1000000, Loss 0: 0.013830, Loss 1: 0.000000, Total Loss: 0.013837, Learning Rate: 0.00010000
Iteration 121200/1000000, Loss 0: 0.013830, Loss 1: 0.000000, Total Loss: 0.013837, Learning Rate: 0.00010000
Iteration 121300/1000000, Loss 0: 0.013830, Loss 1: 0.000000, Total Loss: 0.013838, Learning Rate: 0.00010000
Iteration 121400/1000000, Loss 0: 0.013829, Loss 1: 0.000000, Total Loss: 0.013841, Learning Rate: 0.00010000
Iteration 121500/1000000, Loss 0: 0.013828, Loss 1: 0.000000, Total Loss: 0.013831, Learning Rate: 0.00010000
Iteration 121600/1000000, Loss 0: 0.013828, Loss 1: 0.000000, Total Loss: 0.013835, Learning Rate: 0.00010000
Iteration 121700/1000000, Loss 0: 0.013827, Loss 1: 0.000000, Total Loss: 0.013837, Learning Rate: 0.00010000
Iteration 121800/1000000, Loss 0: 0.013827, Loss 1: 0.000000, Total Loss: 0.013836, Learning Rate: 0.00010000
Iteration 121900/1000000, Loss 0: 0.013827, Loss 1: 0.000000, Total Loss: 0.013842, Learning Rate: 0.00010000
Iteration 122000/1000000, Loss 0: 0.013827, Loss 1: 0.000000, Total Loss: 0.013838, Learning Rate: 0.00010000
Iteration 122100/1000000, Loss 0: 0.013826, Loss 1: 0.000000, Total Loss: 0.013842, Learning Rate: 0.00010000
Iteration 122200/1000000, Loss 0: 0.013826, Loss 1: 0.000000, Total Loss: 0.013833, Learning Rate: 0.00010000
Iteration 122300/1000000, Loss 0: 0.013826, Loss 1: 0.000000, Total Loss: 0.013835, Learning Rate: 0.00010000
Iteration 122400/1000000, Loss 0: 0.013825, Loss 1: 0.000000, Total Loss: 0.013835, Learning Rate: 0.00010000
Iteration 122500/1000000, Loss 0: 0.013825, Loss 1: 0.000000, Total Loss: 0.013829, Learning Rate: 0.00010000
Iteration 122600/1000000, Loss 0: 0.013824, Loss 1: 0.000000, Total Loss: 0.013844, Learning Rate: 0.00010000
Iteration 122700/1000000, Loss 0: 0.013824, Loss 1: 0.000000, Total Loss: 0.013828, Learning Rate: 0.00010000
Iteration 122800/1000000, Loss 0: 0.013824, Loss 1: 0.000000, Total Loss: 0.013830, Learning Rate: 0.00010000
Iteration 122900/1000000, Loss 0: 0.013823, Loss 1: 0.000000, Total Loss: 0.013833, Learning Rate: 0.00010000
Iteration 123000/1000000, Loss 0: 0.013823, Loss 1: 0.000000, Total Loss: 0.013830, Learning Rate: 0.00010000
Iteration 123100/1000000, Loss 0: 0.013822, Loss 1: 0.000000, Total Loss: 0.013830, Learning Rate: 0.00010000
Iteration 123200/1000000, Loss 0: 0.013823, Loss 1: 0.000000, Total Loss: 0.013832, Learning Rate: 0.00010000
Iteration 123300/1000000, Loss 0: 0.013822, Loss 1: 0.000000, Total Loss: 0.013830, Learning Rate: 0.00010000
Iteration 123400/1000000, Loss 0: 0.013822, Loss 1: 0.000000, Total Loss: 0.013833, Learning Rate: 0.00010000
Iteration 123500/1000000, Loss 0: 0.013821, Loss 1: 0.000000, Total Loss: 0.013832, Learning Rate: 0.00010000
Iteration 123600/1000000, Loss 0: 0.013821, Loss 1: 0.000000, Total Loss: 0.013830, Learning Rate: 0.00010000
Iteration 123700/1000000, Loss 0: 0.013821, Loss 1: 0.000000, Total Loss: 0.013834, Learning Rate: 0.00010000
Iteration 123800/1000000, Loss 0: 0.013820, Loss 1: 0.000000, Total Loss: 0.013826, Learning Rate: 0.00010000
Iteration 123900/1000000, Loss 0: 0.013820, Loss 1: 0.000000, Total Loss: 0.013829, Learning Rate: 0.00010000
Iteration 124000/1000000, Loss 0: 0.013820, Loss 1: 0.000000, Total Loss: 0.013831, Learning Rate: 0.00010000
Iteration 124100/1000000, Loss 0: 0.013819, Loss 1: 0.000000, Total Loss: 0.013827, Learning Rate: 0.00010000
Iteration 124200/1000000, Loss 0: 0.013819, Loss 1: 0.000000, Total Loss: 0.013825, Learning Rate: 0.00010000
Iteration 124300/1000000, Loss 0: 0.013818, Loss 1: 0.000000, Total Loss: 0.013825, Learning Rate: 0.00010000
Iteration 124400/1000000, Loss 0: 0.013818, Loss 1: 0.000000, Total Loss: 0.013831, Learning Rate: 0.00010000
Iteration 124500/1000000, Loss 0: 0.013817, Loss 1: 0.000000, Total Loss: 0.013824, Learning Rate: 0.00010000
Iteration 124600/1000000, Loss 0: 0.013817, Loss 1: 0.000000, Total Loss: 0.013822, Learning Rate: 0.00010000
Iteration 124700/1000000, Loss 0: 0.013817, Loss 1: 0.000000, Total Loss: 0.013827, Learning Rate: 0.00010000
Iteration 124800/1000000, Loss 0: 0.013816, Loss 1: 0.000000, Total Loss: 0.013829, Learning Rate: 0.00010000
Iteration 124900/1000000, Loss 0: 0.013817, Loss 1: 0.000000, Total Loss: 0.013827, Learning Rate: 0.00010000
Iteration 125000/1000000, Loss 0: 0.013816, Loss 1: 0.000000, Total Loss: 0.013825, Learning Rate: 0.00010000
Iteration 125100/1000000, Loss 0: 0.013816, Loss 1: 0.000000, Total Loss: 0.013824, Learning Rate: 0.00010000
Iteration 125200/1000000, Loss 0: 0.013815, Loss 1: 0.000000, Total Loss: 0.013826, Learning Rate: 0.00010000
Iteration 125300/1000000, Loss 0: 0.013815, Loss 1: 0.000000, Total Loss: 0.013822, Learning Rate: 0.00010000
Iteration 125400/1000000, Loss 0: 0.013815, Loss 1: 0.000000, Total Loss: 0.013821, Learning Rate: 0.00010000
Iteration 125500/1000000, Loss 0: 0.013815, Loss 1: 0.000000, Total Loss: 0.013842, Learning Rate: 0.00010000
Iteration 125600/1000000, Loss 0: 0.013814, Loss 1: 0.000000, Total Loss: 0.013828, Learning Rate: 0.00010000
Iteration 125700/1000000, Loss 0: 0.013814, Loss 1: 0.000000, Total Loss: 0.013822, Learning Rate: 0.00010000
Iteration 125800/1000000, Loss 0: 0.013813, Loss 1: 0.000000, Total Loss: 0.013821, Learning Rate: 0.00010000
Iteration 125900/1000000, Loss 0: 0.013813, Loss 1: 0.000000, Total Loss: 0.013822, Learning Rate: 0.00010000
Iteration 126000/1000000, Loss 0: 0.013813, Loss 1: 0.000000, Total Loss: 0.013821, Learning Rate: 0.00010000
Iteration 126100/1000000, Loss 0: 0.013813, Loss 1: 0.000000, Total Loss: 0.013822, Learning Rate: 0.00010000
Iteration 126200/1000000, Loss 0: 0.013812, Loss 1: 0.000000, Total Loss: 0.013817, Learning Rate: 0.00010000
Iteration 126300/1000000, Loss 0: 0.013812, Loss 1: 0.000000, Total Loss: 0.013819, Learning Rate: 0.00010000
Iteration 126400/1000000, Loss 0: 0.013811, Loss 1: 0.000000, Total Loss: 0.013826, Learning Rate: 0.00010000
Iteration 126500/1000000, Loss 0: 0.013812, Loss 1: 0.000000, Total Loss: 0.013830, Learning Rate: 0.00010000
Iteration 126600/1000000, Loss 0: 0.013811, Loss 1: 0.000000, Total Loss: 0.013824, Learning Rate: 0.00010000
Iteration 126700/1000000, Loss 0: 0.013811, Loss 1: 0.000000, Total Loss: 0.013816, Learning Rate: 0.00010000
Iteration 126800/1000000, Loss 0: 0.013810, Loss 1: 0.000000, Total Loss: 0.013816, Learning Rate: 0.00010000
Iteration 126900/1000000, Loss 0: 0.013810, Loss 1: 0.000000, Total Loss: 0.013813, Learning Rate: 0.00010000
Iteration 127000/1000000, Loss 0: 0.013810, Loss 1: 0.000000, Total Loss: 0.013819, Learning Rate: 0.00010000
Iteration 127100/1000000, Loss 0: 0.013809, Loss 1: 0.000000, Total Loss: 0.013815, Learning Rate: 0.00010000
Iteration 127200/1000000, Loss 0: 0.013809, Loss 1: 0.000000, Total Loss: 0.013817, Learning Rate: 0.00010000
Iteration 127300/1000000, Loss 0: 0.013809, Loss 1: 0.000000, Total Loss: 0.013826, Learning Rate: 0.00010000
Iteration 127400/1000000, Loss 0: 0.013808, Loss 1: 0.000000, Total Loss: 0.013817, Learning Rate: 0.00010000
Iteration 127500/1000000, Loss 0: 0.013808, Loss 1: 0.000000, Total Loss: 0.013824, Learning Rate: 0.00010000
Iteration 127600/1000000, Loss 0: 0.013808, Loss 1: 0.000000, Total Loss: 0.013815, Learning Rate: 0.00010000
Iteration 127700/1000000, Loss 0: 0.013807, Loss 1: 0.000000, Total Loss: 0.013820, Learning Rate: 0.00010000
Iteration 127800/1000000, Loss 0: 0.013808, Loss 1: 0.000000, Total Loss: 0.013818, Learning Rate: 0.00010000
Iteration 127900/1000000, Loss 0: 0.013807, Loss 1: 0.000000, Total Loss: 0.013814, Learning Rate: 0.00010000
Iteration 128000/1000000, Loss 0: 0.013806, Loss 1: 0.000000, Total Loss: 0.013812, Learning Rate: 0.00010000
Iteration 128100/1000000, Loss 0: 0.013806, Loss 1: 0.000000, Total Loss: 0.013823, Learning Rate: 0.00010000
Iteration 128200/1000000, Loss 0: 0.013806, Loss 1: 0.000000, Total Loss: 0.013811, Learning Rate: 0.00010000
Iteration 128300/1000000, Loss 0: 0.013805, Loss 1: 0.000000, Total Loss: 0.013820, Learning Rate: 0.00010000
Iteration 128400/1000000, Loss 0: 0.013805, Loss 1: 0.000000, Total Loss: 0.013816, Learning Rate: 0.00010000
Iteration 128500/1000000, Loss 0: 0.013805, Loss 1: 0.000000, Total Loss: 0.013814, Learning Rate: 0.00010000
Iteration 128600/1000000, Loss 0: 0.013804, Loss 1: 0.000000, Total Loss: 0.013809, Learning Rate: 0.00010000
Iteration 128700/1000000, Loss 0: 0.013804, Loss 1: 0.000000, Total Loss: 0.013811, Learning Rate: 0.00010000
Iteration 128800/1000000, Loss 0: 0.013804, Loss 1: 0.000000, Total Loss: 0.013809, Learning Rate: 0.00010000
Iteration 128900/1000000, Loss 0: 0.013804, Loss 1: 0.000000, Total Loss: 0.013811, Learning Rate: 0.00010000
Iteration 129000/1000000, Loss 0: 0.013803, Loss 1: 0.000000, Total Loss: 0.013813, Learning Rate: 0.00010000
Iteration 129100/1000000, Loss 0: 0.013804, Loss 1: 0.000000, Total Loss: 0.013812, Learning Rate: 0.00010000
Iteration 129200/1000000, Loss 0: 0.013803, Loss 1: 0.000000, Total Loss: 0.013809, Learning Rate: 0.00010000
Iteration 129300/1000000, Loss 0: 0.013803, Loss 1: 0.000000, Total Loss: 0.013814, Learning Rate: 0.00010000
Iteration 129400/1000000, Loss 0: 0.013802, Loss 1: 0.000000, Total Loss: 0.013808, Learning Rate: 0.00010000
Iteration 129500/1000000, Loss 0: 0.013802, Loss 1: 0.000000, Total Loss: 0.013807, Learning Rate: 0.00010000
Iteration 129600/1000000, Loss 0: 0.013802, Loss 1: 0.000000, Total Loss: 0.013808, Learning Rate: 0.00010000
Iteration 129700/1000000, Loss 0: 0.013802, Loss 1: 0.000000, Total Loss: 0.013808, Learning Rate: 0.00010000
Iteration 129800/1000000, Loss 0: 0.013801, Loss 1: 0.000000, Total Loss: 0.013817, Learning Rate: 0.00010000
Iteration 129900/1000000, Loss 0: 0.013801, Loss 1: 0.000000, Total Loss: 0.013809, Learning Rate: 0.00010000
Iteration 130000/1000000, Loss 0: 0.013801, Loss 1: 0.000000, Total Loss: 0.013806, Learning Rate: 0.00010000
Iteration 130100/1000000, Loss 0: 0.013800, Loss 1: 0.000000, Total Loss: 0.013807, Learning Rate: 0.00010000
Iteration 130200/1000000, Loss 0: 0.013800, Loss 1: 0.000000, Total Loss: 0.013805, Learning Rate: 0.00010000
Iteration 130300/1000000, Loss 0: 0.013800, Loss 1: 0.000000, Total Loss: 0.013808, Learning Rate: 0.00010000
Iteration 130400/1000000, Loss 0: 0.013800, Loss 1: 0.000000, Total Loss: 0.013808, Learning Rate: 0.00010000
Iteration 130500/1000000, Loss 0: 0.013799, Loss 1: 0.000000, Total Loss: 0.013804, Learning Rate: 0.00010000
Iteration 130600/1000000, Loss 0: 0.013799, Loss 1: 0.000000, Total Loss: 0.013809, Learning Rate: 0.00010000
Iteration 130700/1000000, Loss 0: 0.013799, Loss 1: 0.000000, Total Loss: 0.013805, Learning Rate: 0.00010000
Iteration 130800/1000000, Loss 0: 0.013799, Loss 1: 0.000000, Total Loss: 0.013803, Learning Rate: 0.00010000
Iteration 130900/1000000, Loss 0: 0.013798, Loss 1: 0.000000, Total Loss: 0.013802, Learning Rate: 0.00010000
Iteration 131000/1000000, Loss 0: 0.013798, Loss 1: 0.000000, Total Loss: 0.013808, Learning Rate: 0.00010000
Iteration 131100/1000000, Loss 0: 0.013797, Loss 1: 0.000000, Total Loss: 0.013802, Learning Rate: 0.00010000
Iteration 131200/1000000, Loss 0: 0.013797, Loss 1: 0.000000, Total Loss: 0.013804, Learning Rate: 0.00010000
Iteration 131300/1000000, Loss 0: 0.013797, Loss 1: 0.000000, Total Loss: 0.013819, Learning Rate: 0.00010000
Iteration 131400/1000000, Loss 0: 0.013796, Loss 1: 0.000000, Total Loss: 0.013810, Learning Rate: 0.00010000
Iteration 131500/1000000, Loss 0: 0.013796, Loss 1: 0.000000, Total Loss: 0.013801, Learning Rate: 0.00010000
Iteration 131600/1000000, Loss 0: 0.013797, Loss 1: 0.000000, Total Loss: 0.013804, Learning Rate: 0.00010000
Iteration 131700/1000000, Loss 0: 0.013796, Loss 1: 0.000000, Total Loss: 0.013810, Learning Rate: 0.00010000
Iteration 131800/1000000, Loss 0: 0.013795, Loss 1: 0.000000, Total Loss: 0.013804, Learning Rate: 0.00010000
Iteration 131900/1000000, Loss 0: 0.013796, Loss 1: 0.000000, Total Loss: 0.013809, Learning Rate: 0.00010000
Iteration 132000/1000000, Loss 0: 0.013796, Loss 1: 0.000000, Total Loss: 0.013809, Learning Rate: 0.00010000
Iteration 132100/1000000, Loss 0: 0.013795, Loss 1: 0.000000, Total Loss: 0.013806, Learning Rate: 0.00010000
Iteration 132200/1000000, Loss 0: 0.013795, Loss 1: 0.000000, Total Loss: 0.013802, Learning Rate: 0.00010000
Iteration 132300/1000000, Loss 0: 0.013795, Loss 1: 0.000000, Total Loss: 0.013802, Learning Rate: 0.00010000
Iteration 132400/1000000, Loss 0: 0.013794, Loss 1: 0.000000, Total Loss: 0.013801, Learning Rate: 0.00010000
Iteration 132500/1000000, Loss 0: 0.013794, Loss 1: 0.000000, Total Loss: 0.013802, Learning Rate: 0.00010000
Iteration 132600/1000000, Loss 0: 0.013794, Loss 1: 0.000000, Total Loss: 0.013802, Learning Rate: 0.00010000
Iteration 132700/1000000, Loss 0: 0.013794, Loss 1: 0.000000, Total Loss: 0.013799, Learning Rate: 0.00010000
Iteration 132800/1000000, Loss 0: 0.013793, Loss 1: 0.000000, Total Loss: 0.013805, Learning Rate: 0.00010000
Iteration 132900/1000000, Loss 0: 0.013793, Loss 1: 0.000000, Total Loss: 0.013803, Learning Rate: 0.00010000
Iteration 133000/1000000, Loss 0: 0.013793, Loss 1: 0.000000, Total Loss: 0.013798, Learning Rate: 0.00010000
Iteration 133100/1000000, Loss 0: 0.013792, Loss 1: 0.000000, Total Loss: 0.013799, Learning Rate: 0.00010000
Iteration 133200/1000000, Loss 0: 0.013792, Loss 1: 0.000000, Total Loss: 0.013800, Learning Rate: 0.00010000
Iteration 133300/1000000, Loss 0: 0.013792, Loss 1: 0.000000, Total Loss: 0.013797, Learning Rate: 0.00010000
Iteration 133400/1000000, Loss 0: 0.013792, Loss 1: 0.000000, Total Loss: 0.013800, Learning Rate: 0.00010000
Iteration 133500/1000000, Loss 0: 0.013791, Loss 1: 0.000000, Total Loss: 0.013805, Learning Rate: 0.00010000
Iteration 133600/1000000, Loss 0: 0.013791, Loss 1: 0.000000, Total Loss: 0.013796, Learning Rate: 0.00010000
Iteration 133700/1000000, Loss 0: 0.013791, Loss 1: 0.000000, Total Loss: 0.013796, Learning Rate: 0.00010000
Iteration 133800/1000000, Loss 0: 0.013791, Loss 1: 0.000000, Total Loss: 0.013794, Learning Rate: 0.00010000
Iteration 133900/1000000, Loss 0: 0.013790, Loss 1: 0.000000, Total Loss: 0.013795, Learning Rate: 0.00010000
Iteration 134000/1000000, Loss 0: 0.013790, Loss 1: 0.000000, Total Loss: 0.013800, Learning Rate: 0.00010000
Iteration 134100/1000000, Loss 0: 0.013790, Loss 1: 0.000000, Total Loss: 0.013806, Learning Rate: 0.00010000
Iteration 134200/1000000, Loss 0: 0.013789, Loss 1: 0.000000, Total Loss: 0.013802, Learning Rate: 0.00010000
Iteration 134300/1000000, Loss 0: 0.013790, Loss 1: 0.000000, Total Loss: 0.013808, Learning Rate: 0.00010000
Iteration 134400/1000000, Loss 0: 0.013789, Loss 1: 0.000000, Total Loss: 0.013798, Learning Rate: 0.00010000
Iteration 134500/1000000, Loss 0: 0.013789, Loss 1: 0.000000, Total Loss: 0.013800, Learning Rate: 0.00010000
Iteration 134600/1000000, Loss 0: 0.013788, Loss 1: 0.000000, Total Loss: 0.013801, Learning Rate: 0.00010000
Iteration 134700/1000000, Loss 0: 0.013788, Loss 1: 0.000000, Total Loss: 0.013804, Learning Rate: 0.00010000
Iteration 134800/1000000, Loss 0: 0.013788, Loss 1: 0.000000, Total Loss: 0.013794, Learning Rate: 0.00010000
Iteration 134900/1000000, Loss 0: 0.013788, Loss 1: 0.000000, Total Loss: 0.013794, Learning Rate: 0.00010000
Iteration 135000/1000000, Loss 0: 0.013788, Loss 1: 0.000000, Total Loss: 0.013797, Learning Rate: 0.00010000
Iteration 135100/1000000, Loss 0: 0.013787, Loss 1: 0.000000, Total Loss: 0.013800, Learning Rate: 0.00010000
Iteration 135200/1000000, Loss 0: 0.013787, Loss 1: 0.000000, Total Loss: 0.013796, Learning Rate: 0.00010000
Iteration 135300/1000000, Loss 0: 0.013787, Loss 1: 0.000000, Total Loss: 0.013794, Learning Rate: 0.00010000
Iteration 135400/1000000, Loss 0: 0.013787, Loss 1: 0.000000, Total Loss: 0.013800, Learning Rate: 0.00010000
Iteration 135500/1000000, Loss 0: 0.013786, Loss 1: 0.000000, Total Loss: 0.013790, Learning Rate: 0.00010000
Iteration 135600/1000000, Loss 0: 0.013786, Loss 1: 0.000000, Total Loss: 0.013806, Learning Rate: 0.00010000
Iteration 135700/1000000, Loss 0: 0.013786, Loss 1: 0.000000, Total Loss: 0.013791, Learning Rate: 0.00010000
Iteration 135800/1000000, Loss 0: 0.013786, Loss 1: 0.000000, Total Loss: 0.013804, Learning Rate: 0.00010000
