Hyperparameters:
N: 5
T: 10
beta: 0.001
sigma: 10000.0
learning_rate: 0.0001
max_iterations: 1000000

Iteration 0/1000000, Loss 0: 0.012650, Loss 1: 0.000001, Total Loss: 0.017941, Learning Rate: 0.00010000
Iteration 44600/1000000, Loss 0: 0.001815, Loss 1: 0.000000, Total Loss: 0.001817, Learning Rate: 0.00010000
Iteration 44700/1000000, Loss 0: 0.001812, Loss 1: 0.000000, Total Loss: 0.001826, Learning Rate: 0.00010000
Iteration 44800/1000000, Loss 0: 0.001810, Loss 1: 0.000000, Total Loss: 0.001913, Learning Rate: 0.00010000
Iteration 44900/1000000, Loss 0: 0.001807, Loss 1: 0.000000, Total Loss: 0.001832, Learning Rate: 0.00010000
Iteration 45000/1000000, Loss 0: 0.001804, Loss 1: 0.000000, Total Loss: 0.001816, Learning Rate: 0.00010000
Iteration 45100/1000000, Loss 0: 0.001802, Loss 1: 0.000000, Total Loss: 0.001825, Learning Rate: 0.00010000
Iteration 45200/1000000, Loss 0: 0.001799, Loss 1: 0.000000, Total Loss: 0.001837, Learning Rate: 0.00010000
Iteration 45300/1000000, Loss 0: 0.001797, Loss 1: 0.000000, Total Loss: 0.001803, Learning Rate: 0.00010000
Iteration 45400/1000000, Loss 0: 0.001794, Loss 1: 0.000000, Total Loss: 0.001836, Learning Rate: 0.00010000
Iteration 45500/1000000, Loss 0: 0.001791, Loss 1: 0.000000, Total Loss: 0.001965, Learning Rate: 0.00010000
Iteration 45600/1000000, Loss 0: 0.001789, Loss 1: 0.000000, Total Loss: 0.001796, Learning Rate: 0.00010000
Iteration 45700/1000000, Loss 0: 0.001786, Loss 1: 0.000000, Total Loss: 0.001810, Learning Rate: 0.00010000
Iteration 45800/1000000, Loss 0: 0.001783, Loss 1: 0.000000, Total Loss: 0.001789, Learning Rate: 0.00010000
Iteration 45900/1000000, Loss 0: 0.001781, Loss 1: 0.000000, Total Loss: 0.001809, Learning Rate: 0.00010000
Iteration 46000/1000000, Loss 0: 0.001778, Loss 1: 0.000000, Total Loss: 0.001785, Learning Rate: 0.00010000
Iteration 46100/1000000, Loss 0: 0.001775, Loss 1: 0.000000, Total Loss: 0.001780, Learning Rate: 0.00010000
Iteration 46200/1000000, Loss 0: 0.001772, Loss 1: 0.000000, Total Loss: 0.002097, Learning Rate: 0.00010000
Iteration 46300/1000000, Loss 0: 0.001770, Loss 1: 0.000000, Total Loss: 0.001783, Learning Rate: 0.00010000
Iteration 46400/1000000, Loss 0: 0.001767, Loss 1: 0.000000, Total Loss: 0.001812, Learning Rate: 0.00010000
Iteration 46500/1000000, Loss 0: 0.001764, Loss 1: 0.000000, Total Loss: 0.001895, Learning Rate: 0.00010000
Iteration 46600/1000000, Loss 0: 0.001762, Loss 1: 0.000000, Total Loss: 0.001817, Learning Rate: 0.00010000
Iteration 46700/1000000, Loss 0: 0.001759, Loss 1: 0.000000, Total Loss: 0.001767, Learning Rate: 0.00010000
Iteration 46800/1000000, Loss 0: 0.001756, Loss 1: 0.000000, Total Loss: 0.001839, Learning Rate: 0.00010000
Iteration 46900/1000000, Loss 0: 0.001754, Loss 1: 0.000000, Total Loss: 0.001798, Learning Rate: 0.00010000
Iteration 47000/1000000, Loss 0: 0.001751, Loss 1: 0.000000, Total Loss: 0.001773, Learning Rate: 0.00010000
Iteration 47100/1000000, Loss 0: 0.001748, Loss 1: 0.000000, Total Loss: 0.001767, Learning Rate: 0.00010000
Iteration 47200/1000000, Loss 0: 0.001746, Loss 1: 0.000000, Total Loss: 0.001751, Learning Rate: 0.00010000
Iteration 47300/1000000, Loss 0: 0.001743, Loss 1: 0.000000, Total Loss: 0.001795, Learning Rate: 0.00010000
Iteration 47400/1000000, Loss 0: 0.001740, Loss 1: 0.000000, Total Loss: 0.002003, Learning Rate: 0.00010000
Iteration 47500/1000000, Loss 0: 0.001738, Loss 1: 0.000000, Total Loss: 0.001740, Learning Rate: 0.00010000
Iteration 47600/1000000, Loss 0: 0.001735, Loss 1: 0.000000, Total Loss: 0.001739, Learning Rate: 0.00010000
Iteration 47700/1000000, Loss 0: 0.001733, Loss 1: 0.000000, Total Loss: 0.001739, Learning Rate: 0.00010000
Iteration 47800/1000000, Loss 0: 0.001730, Loss 1: 0.000000, Total Loss: 0.001747, Learning Rate: 0.00010000
Iteration 47900/1000000, Loss 0: 0.001727, Loss 1: 0.000000, Total Loss: 0.001758, Learning Rate: 0.00010000
Iteration 48000/1000000, Loss 0: 0.001725, Loss 1: 0.000000, Total Loss: 0.001863, Learning Rate: 0.00010000
Iteration 48100/1000000, Loss 0: 0.001723, Loss 1: 0.000000, Total Loss: 0.001764, Learning Rate: 0.00010000
Iteration 48200/1000000, Loss 0: 0.001720, Loss 1: 0.000000, Total Loss: 0.001799, Learning Rate: 0.00010000
Iteration 48300/1000000, Loss 0: 0.001718, Loss 1: 0.000000, Total Loss: 0.001738, Learning Rate: 0.00010000
Iteration 48400/1000000, Loss 0: 0.001715, Loss 1: 0.000000, Total Loss: 0.001800, Learning Rate: 0.00010000
Iteration 48500/1000000, Loss 0: 0.001713, Loss 1: 0.000000, Total Loss: 0.001777, Learning Rate: 0.00010000
Iteration 48600/1000000, Loss 0: 0.001710, Loss 1: 0.000000, Total Loss: 0.001726, Learning Rate: 0.00010000
Iteration 48700/1000000, Loss 0: 0.001708, Loss 1: 0.000000, Total Loss: 0.001710, Learning Rate: 0.00010000
Iteration 48800/1000000, Loss 0: 0.001705, Loss 1: 0.000000, Total Loss: 0.001709, Learning Rate: 0.00010000
Iteration 48900/1000000, Loss 0: 0.001703, Loss 1: 0.000000, Total Loss: 0.001722, Learning Rate: 0.00010000
Iteration 49000/1000000, Loss 0: 0.001701, Loss 1: 0.000000, Total Loss: 0.001715, Learning Rate: 0.00010000
Iteration 49100/1000000, Loss 0: 0.001698, Loss 1: 0.000000, Total Loss: 0.001703, Learning Rate: 0.00010000
Iteration 49200/1000000, Loss 0: 0.001696, Loss 1: 0.000000, Total Loss: 0.001730, Learning Rate: 0.00010000
Iteration 49300/1000000, Loss 0: 0.001694, Loss 1: 0.000000, Total Loss: 0.001702, Learning Rate: 0.00010000
Iteration 49400/1000000, Loss 0: 0.001691, Loss 1: 0.000000, Total Loss: 0.001694, Learning Rate: 0.00010000
Iteration 49500/1000000, Loss 0: 0.001689, Loss 1: 0.000000, Total Loss: 0.001691, Learning Rate: 0.00010000
Iteration 49600/1000000, Loss 0: 0.001686, Loss 1: 0.000000, Total Loss: 0.001688, Learning Rate: 0.00010000
Iteration 49700/1000000, Loss 0: 0.001684, Loss 1: 0.000000, Total Loss: 0.001709, Learning Rate: 0.00010000
Iteration 49800/1000000, Loss 0: 0.001682, Loss 1: 0.000000, Total Loss: 0.001770, Learning Rate: 0.00010000
Iteration 49900/1000000, Loss 0: 0.001679, Loss 1: 0.000000, Total Loss: 0.001767, Learning Rate: 0.00010000
Iteration 50000/1000000, Loss 0: 0.001677, Loss 1: 0.000000, Total Loss: 0.001716, Learning Rate: 0.00010000
Iteration 50100/1000000, Loss 0: 0.001675, Loss 1: 0.000000, Total Loss: 0.001747, Learning Rate: 0.00010000
Iteration 50200/1000000, Loss 0: 0.001673, Loss 1: 0.000000, Total Loss: 0.001704, Learning Rate: 0.00010000
Iteration 50300/1000000, Loss 0: 0.001670, Loss 1: 0.000000, Total Loss: 0.001696, Learning Rate: 0.00010000
Iteration 50400/1000000, Loss 0: 0.001668, Loss 1: 0.000000, Total Loss: 0.001678, Learning Rate: 0.00010000
Iteration 50500/1000000, Loss 0: 0.001666, Loss 1: 0.000000, Total Loss: 0.001667, Learning Rate: 0.00010000
Iteration 50600/1000000, Loss 0: 0.001664, Loss 1: 0.000000, Total Loss: 0.001665, Learning Rate: 0.00010000
Iteration 50700/1000000, Loss 0: 0.001662, Loss 1: 0.000000, Total Loss: 0.001680, Learning Rate: 0.00010000
Iteration 50800/1000000, Loss 0: 0.001660, Loss 1: 0.000000, Total Loss: 0.001672, Learning Rate: 0.00010000
Iteration 50900/1000000, Loss 0: 0.001657, Loss 1: 0.000000, Total Loss: 0.001696, Learning Rate: 0.00010000
Iteration 51000/1000000, Loss 0: 0.001655, Loss 1: 0.000000, Total Loss: 0.001680, Learning Rate: 0.00010000
Iteration 51100/1000000, Loss 0: 0.001653, Loss 1: 0.000000, Total Loss: 0.001761, Learning Rate: 0.00010000
Iteration 51200/1000000, Loss 0: 0.001651, Loss 1: 0.000000, Total Loss: 0.001717, Learning Rate: 0.00010000
Iteration 51300/1000000, Loss 0: 0.001649, Loss 1: 0.000000, Total Loss: 0.001987, Learning Rate: 0.00010000
Iteration 51400/1000000, Loss 0: 0.001647, Loss 1: 0.000000, Total Loss: 0.001679, Learning Rate: 0.00010000
Iteration 51500/1000000, Loss 0: 0.001645, Loss 1: 0.000000, Total Loss: 0.001653, Learning Rate: 0.00010000
Iteration 51600/1000000, Loss 0: 0.001642, Loss 1: 0.000000, Total Loss: 0.001654, Learning Rate: 0.00010000
Iteration 51700/1000000, Loss 0: 0.001640, Loss 1: 0.000000, Total Loss: 0.001649, Learning Rate: 0.00010000
Iteration 51800/1000000, Loss 0: 0.001638, Loss 1: 0.000000, Total Loss: 0.001647, Learning Rate: 0.00010000
Iteration 51900/1000000, Loss 0: 0.001636, Loss 1: 0.000000, Total Loss: 0.001650, Learning Rate: 0.00010000
Iteration 52000/1000000, Loss 0: 0.001634, Loss 1: 0.000000, Total Loss: 0.001649, Learning Rate: 0.00010000
Iteration 52100/1000000, Loss 0: 0.001632, Loss 1: 0.000000, Total Loss: 0.001641, Learning Rate: 0.00010000
Iteration 52200/1000000, Loss 0: 0.001630, Loss 1: 0.000000, Total Loss: 0.001643, Learning Rate: 0.00010000
Iteration 52300/1000000, Loss 0: 0.001628, Loss 1: 0.000000, Total Loss: 0.001640, Learning Rate: 0.00010000
Iteration 52400/1000000, Loss 0: 0.001626, Loss 1: 0.000000, Total Loss: 0.001688, Learning Rate: 0.00010000
Iteration 52500/1000000, Loss 0: 0.001624, Loss 1: 0.000000, Total Loss: 0.001628, Learning Rate: 0.00010000
Iteration 52600/1000000, Loss 0: 0.001621, Loss 1: 0.000000, Total Loss: 0.001681, Learning Rate: 0.00010000
Iteration 52700/1000000, Loss 0: 0.001619, Loss 1: 0.000000, Total Loss: 0.001633, Learning Rate: 0.00010000
Iteration 52800/1000000, Loss 0: 0.001617, Loss 1: 0.000000, Total Loss: 0.001750, Learning Rate: 0.00010000
Iteration 52900/1000000, Loss 0: 0.001615, Loss 1: 0.000000, Total Loss: 0.001669, Learning Rate: 0.00010000
Iteration 53000/1000000, Loss 0: 0.001613, Loss 1: 0.000000, Total Loss: 0.001641, Learning Rate: 0.00010000
Iteration 53100/1000000, Loss 0: 0.001611, Loss 1: 0.000000, Total Loss: 0.001659, Learning Rate: 0.00010000
Iteration 53200/1000000, Loss 0: 0.001609, Loss 1: 0.000000, Total Loss: 0.001630, Learning Rate: 0.00010000
Iteration 53300/1000000, Loss 0: 0.001607, Loss 1: 0.000000, Total Loss: 0.001612, Learning Rate: 0.00010000
Iteration 53400/1000000, Loss 0: 0.001605, Loss 1: 0.000000, Total Loss: 0.001635, Learning Rate: 0.00010000
Iteration 53500/1000000, Loss 0: 0.001603, Loss 1: 0.000000, Total Loss: 0.001947, Learning Rate: 0.00010000
Iteration 53600/1000000, Loss 0: 0.001601, Loss 1: 0.000000, Total Loss: 0.001603, Learning Rate: 0.00010000
Iteration 53700/1000000, Loss 0: 0.001600, Loss 1: 0.000000, Total Loss: 0.001611, Learning Rate: 0.00010000
Iteration 53800/1000000, Loss 0: 0.001598, Loss 1: 0.000000, Total Loss: 0.001632, Learning Rate: 0.00010000
Iteration 53900/1000000, Loss 0: 0.001596, Loss 1: 0.000000, Total Loss: 0.001607, Learning Rate: 0.00010000
Iteration 54000/1000000, Loss 0: 0.001594, Loss 1: 0.000000, Total Loss: 0.001597, Learning Rate: 0.00010000
Iteration 54100/1000000, Loss 0: 0.001592, Loss 1: 0.000000, Total Loss: 0.001693, Learning Rate: 0.00010000
Iteration 54200/1000000, Loss 0: 0.001590, Loss 1: 0.000000, Total Loss: 0.001599, Learning Rate: 0.00010000
Iteration 54300/1000000, Loss 0: 0.001588, Loss 1: 0.000000, Total Loss: 0.001589, Learning Rate: 0.00010000
Iteration 54400/1000000, Loss 0: 0.001586, Loss 1: 0.000000, Total Loss: 0.001606, Learning Rate: 0.00010000
Iteration 54500/1000000, Loss 0: 0.001584, Loss 1: 0.000000, Total Loss: 0.001663, Learning Rate: 0.00010000
Iteration 54600/1000000, Loss 0: 0.001582, Loss 1: 0.000000, Total Loss: 0.001602, Learning Rate: 0.00010000
Iteration 54700/1000000, Loss 0: 0.001580, Loss 1: 0.000000, Total Loss: 0.001647, Learning Rate: 0.00010000
Iteration 54800/1000000, Loss 0: 0.001578, Loss 1: 0.000000, Total Loss: 0.001602, Learning Rate: 0.00010000
Iteration 54900/1000000, Loss 0: 0.001576, Loss 1: 0.000000, Total Loss: 0.001650, Learning Rate: 0.00010000
Iteration 55000/1000000, Loss 0: 0.001575, Loss 1: 0.000000, Total Loss: 0.001596, Learning Rate: 0.00010000
Iteration 55100/1000000, Loss 0: 0.001573, Loss 1: 0.000000, Total Loss: 0.001666, Learning Rate: 0.00010000
Iteration 55200/1000000, Loss 0: 0.001571, Loss 1: 0.000000, Total Loss: 0.001615, Learning Rate: 0.00010000
Iteration 55300/1000000, Loss 0: 0.001569, Loss 1: 0.000000, Total Loss: 0.001646, Learning Rate: 0.00010000
Iteration 55400/1000000, Loss 0: 0.001567, Loss 1: 0.000000, Total Loss: 0.001592, Learning Rate: 0.00010000
Iteration 55500/1000000, Loss 0: 0.001566, Loss 1: 0.000000, Total Loss: 0.001573, Learning Rate: 0.00010000
Iteration 55600/1000000, Loss 0: 0.001564, Loss 1: 0.000000, Total Loss: 0.001567, Learning Rate: 0.00010000
Iteration 55700/1000000, Loss 0: 0.001562, Loss 1: 0.000000, Total Loss: 0.001563, Learning Rate: 0.00010000
Iteration 55800/1000000, Loss 0: 0.001560, Loss 1: 0.000000, Total Loss: 0.001576, Learning Rate: 0.00010000
Iteration 55900/1000000, Loss 0: 0.001559, Loss 1: 0.000000, Total Loss: 0.001692, Learning Rate: 0.00010000
Iteration 56000/1000000, Loss 0: 0.001557, Loss 1: 0.000000, Total Loss: 0.001575, Learning Rate: 0.00010000
Iteration 56100/1000000, Loss 0: 0.001555, Loss 1: 0.000000, Total Loss: 0.001627, Learning Rate: 0.00010000
Iteration 56200/1000000, Loss 0: 0.001553, Loss 1: 0.000000, Total Loss: 0.001567, Learning Rate: 0.00010000
Iteration 56300/1000000, Loss 0: 0.001551, Loss 1: 0.000000, Total Loss: 0.001577, Learning Rate: 0.00010000
Iteration 56400/1000000, Loss 0: 0.001550, Loss 1: 0.000000, Total Loss: 0.001614, Learning Rate: 0.00010000
Iteration 56500/1000000, Loss 0: 0.001548, Loss 1: 0.000000, Total Loss: 0.001574, Learning Rate: 0.00010000
Iteration 56600/1000000, Loss 0: 0.001546, Loss 1: 0.000000, Total Loss: 0.001567, Learning Rate: 0.00010000
Iteration 56700/1000000, Loss 0: 0.001545, Loss 1: 0.000000, Total Loss: 0.001548, Learning Rate: 0.00010000
Iteration 56800/1000000, Loss 0: 0.001543, Loss 1: 0.000000, Total Loss: 0.001554, Learning Rate: 0.00010000
Iteration 56900/1000000, Loss 0: 0.001541, Loss 1: 0.000000, Total Loss: 0.001547, Learning Rate: 0.00010000
Iteration 57000/1000000, Loss 0: 0.001539, Loss 1: 0.000000, Total Loss: 0.001543, Learning Rate: 0.00010000
Iteration 57100/1000000, Loss 0: 0.001538, Loss 1: 0.000000, Total Loss: 0.001570, Learning Rate: 0.00010000
Iteration 57200/1000000, Loss 0: 0.001536, Loss 1: 0.000000, Total Loss: 0.001543, Learning Rate: 0.00010000
Iteration 57300/1000000, Loss 0: 0.001534, Loss 1: 0.000000, Total Loss: 0.001570, Learning Rate: 0.00010000
Iteration 57400/1000000, Loss 0: 0.001532, Loss 1: 0.000000, Total Loss: 0.001543, Learning Rate: 0.00010000
Iteration 57500/1000000, Loss 0: 0.001530, Loss 1: 0.000000, Total Loss: 0.001552, Learning Rate: 0.00010000
Iteration 57600/1000000, Loss 0: 0.001529, Loss 1: 0.000000, Total Loss: 0.001545, Learning Rate: 0.00010000
Iteration 57700/1000000, Loss 0: 0.001527, Loss 1: 0.000000, Total Loss: 0.001533, Learning Rate: 0.00010000
Iteration 57800/1000000, Loss 0: 0.001525, Loss 1: 0.000000, Total Loss: 0.001537, Learning Rate: 0.00010000
Iteration 57900/1000000, Loss 0: 0.001523, Loss 1: 0.000000, Total Loss: 0.001620, Learning Rate: 0.00010000
Iteration 58000/1000000, Loss 0: 0.001521, Loss 1: 0.000000, Total Loss: 0.001542, Learning Rate: 0.00010000
Iteration 58100/1000000, Loss 0: 0.001520, Loss 1: 0.000000, Total Loss: 0.001548, Learning Rate: 0.00010000
Iteration 58200/1000000, Loss 0: 0.001518, Loss 1: 0.000000, Total Loss: 0.001526, Learning Rate: 0.00010000
Iteration 58300/1000000, Loss 0: 0.001516, Loss 1: 0.000000, Total Loss: 0.001554, Learning Rate: 0.00010000
Iteration 58400/1000000, Loss 0: 0.001514, Loss 1: 0.000000, Total Loss: 0.001564, Learning Rate: 0.00010000
Iteration 58500/1000000, Loss 0: 0.001513, Loss 1: 0.000000, Total Loss: 0.001519, Learning Rate: 0.00010000
Iteration 58600/1000000, Loss 0: 0.001511, Loss 1: 0.000000, Total Loss: 0.001514, Learning Rate: 0.00010000
Iteration 58700/1000000, Loss 0: 0.001509, Loss 1: 0.000000, Total Loss: 0.001513, Learning Rate: 0.00010000
Iteration 58800/1000000, Loss 0: 0.001507, Loss 1: 0.000000, Total Loss: 0.001530, Learning Rate: 0.00010000
Iteration 58900/1000000, Loss 0: 0.001506, Loss 1: 0.000000, Total Loss: 0.001534, Learning Rate: 0.00010000
Iteration 59000/1000000, Loss 0: 0.001504, Loss 1: 0.000000, Total Loss: 0.001511, Learning Rate: 0.00010000
Iteration 59100/1000000, Loss 0: 0.001502, Loss 1: 0.000000, Total Loss: 0.001524, Learning Rate: 0.00010000
Iteration 59200/1000000, Loss 0: 0.001500, Loss 1: 0.000000, Total Loss: 0.001506, Learning Rate: 0.00010000
Iteration 59300/1000000, Loss 0: 0.001499, Loss 1: 0.000000, Total Loss: 0.001505, Learning Rate: 0.00010000
Iteration 59400/1000000, Loss 0: 0.001497, Loss 1: 0.000000, Total Loss: 0.001512, Learning Rate: 0.00010000
Iteration 59500/1000000, Loss 0: 0.001495, Loss 1: 0.000000, Total Loss: 0.001506, Learning Rate: 0.00010000
Iteration 59600/1000000, Loss 0: 0.001494, Loss 1: 0.000000, Total Loss: 0.001506, Learning Rate: 0.00010000
Iteration 59700/1000000, Loss 0: 0.001492, Loss 1: 0.000000, Total Loss: 0.001506, Learning Rate: 0.00010000
Iteration 59800/1000000, Loss 0: 0.001491, Loss 1: 0.000000, Total Loss: 0.001492, Learning Rate: 0.00010000
Iteration 59900/1000000, Loss 0: 0.001489, Loss 1: 0.000000, Total Loss: 0.001513, Learning Rate: 0.00010000
Iteration 60000/1000000, Loss 0: 0.001487, Loss 1: 0.000000, Total Loss: 0.001583, Learning Rate: 0.00010000
Iteration 60100/1000000, Loss 0: 0.001485, Loss 1: 0.000000, Total Loss: 0.001504, Learning Rate: 0.00010000
Iteration 60200/1000000, Loss 0: 0.001484, Loss 1: 0.000000, Total Loss: 0.001495, Learning Rate: 0.00010000
Iteration 60300/1000000, Loss 0: 0.001482, Loss 1: 0.000000, Total Loss: 0.001725, Learning Rate: 0.00010000
Iteration 60400/1000000, Loss 0: 0.001481, Loss 1: 0.000000, Total Loss: 0.001490, Learning Rate: 0.00010000
Iteration 60500/1000000, Loss 0: 0.001479, Loss 1: 0.000000, Total Loss: 0.001494, Learning Rate: 0.00010000
Iteration 60600/1000000, Loss 0: 0.001477, Loss 1: 0.000000, Total Loss: 0.001486, Learning Rate: 0.00010000
Iteration 60700/1000000, Loss 0: 0.001476, Loss 1: 0.000000, Total Loss: 0.001537, Learning Rate: 0.00010000
Iteration 60800/1000000, Loss 0: 0.001474, Loss 1: 0.000000, Total Loss: 0.001562, Learning Rate: 0.00010000
Iteration 60900/1000000, Loss 0: 0.001473, Loss 1: 0.000000, Total Loss: 0.001485, Learning Rate: 0.00010000
Iteration 61000/1000000, Loss 0: 0.001471, Loss 1: 0.000000, Total Loss: 0.001493, Learning Rate: 0.00010000
Iteration 61100/1000000, Loss 0: 0.001470, Loss 1: 0.000000, Total Loss: 0.001504, Learning Rate: 0.00010000
Iteration 61200/1000000, Loss 0: 0.001468, Loss 1: 0.000000, Total Loss: 0.001582, Learning Rate: 0.00010000
Iteration 61300/1000000, Loss 0: 0.001467, Loss 1: 0.000000, Total Loss: 0.001574, Learning Rate: 0.00010000
Iteration 61400/1000000, Loss 0: 0.001465, Loss 1: 0.000000, Total Loss: 0.001489, Learning Rate: 0.00010000
Iteration 61500/1000000, Loss 0: 0.001464, Loss 1: 0.000000, Total Loss: 0.001502, Learning Rate: 0.00010000
Iteration 61600/1000000, Loss 0: 0.001462, Loss 1: 0.000000, Total Loss: 0.001508, Learning Rate: 0.00010000
Iteration 61700/1000000, Loss 0: 0.001461, Loss 1: 0.000000, Total Loss: 0.001514, Learning Rate: 0.00010000
Iteration 61800/1000000, Loss 0: 0.001459, Loss 1: 0.000000, Total Loss: 0.001619, Learning Rate: 0.00010000
Iteration 61900/1000000, Loss 0: 0.001458, Loss 1: 0.000000, Total Loss: 0.001465, Learning Rate: 0.00010000
Iteration 62000/1000000, Loss 0: 0.001456, Loss 1: 0.000000, Total Loss: 0.001465, Learning Rate: 0.00010000
Iteration 62100/1000000, Loss 0: 0.001454, Loss 1: 0.000000, Total Loss: 0.001606, Learning Rate: 0.00010000
Iteration 62200/1000000, Loss 0: 0.001453, Loss 1: 0.000000, Total Loss: 0.001468, Learning Rate: 0.00010000
Iteration 62300/1000000, Loss 0: 0.001452, Loss 1: 0.000000, Total Loss: 0.001465, Learning Rate: 0.00010000
Iteration 62400/1000000, Loss 0: 0.001450, Loss 1: 0.000000, Total Loss: 0.001460, Learning Rate: 0.00010000
Iteration 62500/1000000, Loss 0: 0.001449, Loss 1: 0.000000, Total Loss: 0.001486, Learning Rate: 0.00010000
Iteration 62600/1000000, Loss 0: 0.001447, Loss 1: 0.000000, Total Loss: 0.001476, Learning Rate: 0.00010000
Iteration 62700/1000000, Loss 0: 0.001446, Loss 1: 0.000000, Total Loss: 0.001551, Learning Rate: 0.00010000
Iteration 62800/1000000, Loss 0: 0.001444, Loss 1: 0.000000, Total Loss: 0.001496, Learning Rate: 0.00010000
Iteration 62900/1000000, Loss 0: 0.001443, Loss 1: 0.000000, Total Loss: 0.001450, Learning Rate: 0.00010000
Iteration 63000/1000000, Loss 0: 0.001442, Loss 1: 0.000000, Total Loss: 0.001583, Learning Rate: 0.00010000
Iteration 63100/1000000, Loss 0: 0.001440, Loss 1: 0.000000, Total Loss: 0.001503, Learning Rate: 0.00010000
Iteration 63200/1000000, Loss 0: 0.001439, Loss 1: 0.000000, Total Loss: 0.001454, Learning Rate: 0.00010000
Iteration 63300/1000000, Loss 0: 0.001437, Loss 1: 0.000000, Total Loss: 0.001640, Learning Rate: 0.00010000
Iteration 63400/1000000, Loss 0: 0.001436, Loss 1: 0.000000, Total Loss: 0.001451, Learning Rate: 0.00010000
Iteration 63500/1000000, Loss 0: 0.001434, Loss 1: 0.000000, Total Loss: 0.001453, Learning Rate: 0.00010000
Iteration 63600/1000000, Loss 0: 0.001433, Loss 1: 0.000000, Total Loss: 0.001483, Learning Rate: 0.00010000
Iteration 63700/1000000, Loss 0: 0.001431, Loss 1: 0.000000, Total Loss: 0.001459, Learning Rate: 0.00010000
Iteration 63800/1000000, Loss 0: 0.001430, Loss 1: 0.000000, Total Loss: 0.001524, Learning Rate: 0.00010000
Iteration 63900/1000000, Loss 0: 0.001428, Loss 1: 0.000000, Total Loss: 0.001537, Learning Rate: 0.00010000
Iteration 64000/1000000, Loss 0: 0.001427, Loss 1: 0.000000, Total Loss: 0.001432, Learning Rate: 0.00010000
Iteration 64100/1000000, Loss 0: 0.001425, Loss 1: 0.000000, Total Loss: 0.001540, Learning Rate: 0.00010000
Iteration 64200/1000000, Loss 0: 0.001424, Loss 1: 0.000000, Total Loss: 0.001493, Learning Rate: 0.00010000
Iteration 64300/1000000, Loss 0: 0.001422, Loss 1: 0.000000, Total Loss: 0.001423, Learning Rate: 0.00010000
Iteration 64400/1000000, Loss 0: 0.001421, Loss 1: 0.000000, Total Loss: 0.001439, Learning Rate: 0.00010000
Iteration 64500/1000000, Loss 0: 0.001419, Loss 1: 0.000000, Total Loss: 0.001459, Learning Rate: 0.00010000
Iteration 64600/1000000, Loss 0: 0.001418, Loss 1: 0.000000, Total Loss: 0.001476, Learning Rate: 0.00010000
Iteration 64700/1000000, Loss 0: 0.001416, Loss 1: 0.000000, Total Loss: 0.001428, Learning Rate: 0.00010000
Iteration 64800/1000000, Loss 0: 0.001415, Loss 1: 0.000000, Total Loss: 0.001420, Learning Rate: 0.00010000
Iteration 64900/1000000, Loss 0: 0.001414, Loss 1: 0.000000, Total Loss: 0.001430, Learning Rate: 0.00010000
Iteration 65000/1000000, Loss 0: 0.001412, Loss 1: 0.000000, Total Loss: 0.001418, Learning Rate: 0.00010000
Iteration 65100/1000000, Loss 0: 0.001411, Loss 1: 0.000000, Total Loss: 0.001459, Learning Rate: 0.00010000
Iteration 65200/1000000, Loss 0: 0.001409, Loss 1: 0.000000, Total Loss: 0.001415, Learning Rate: 0.00010000
Iteration 65300/1000000, Loss 0: 0.001408, Loss 1: 0.000000, Total Loss: 0.001478, Learning Rate: 0.00010000
Iteration 65400/1000000, Loss 0: 0.001407, Loss 1: 0.000000, Total Loss: 0.001530, Learning Rate: 0.00010000
Iteration 65500/1000000, Loss 0: 0.001405, Loss 1: 0.000000, Total Loss: 0.001456, Learning Rate: 0.00010000
Iteration 65600/1000000, Loss 0: 0.001404, Loss 1: 0.000000, Total Loss: 0.001536, Learning Rate: 0.00010000
Iteration 65700/1000000, Loss 0: 0.001402, Loss 1: 0.000000, Total Loss: 0.001600, Learning Rate: 0.00010000
Iteration 65800/1000000, Loss 0: 0.001401, Loss 1: 0.000000, Total Loss: 0.001408, Learning Rate: 0.00010000
Iteration 65900/1000000, Loss 0: 0.001399, Loss 1: 0.000000, Total Loss: 0.001415, Learning Rate: 0.00010000
Iteration 66000/1000000, Loss 0: 0.001398, Loss 1: 0.000000, Total Loss: 0.001415, Learning Rate: 0.00010000
Iteration 66100/1000000, Loss 0: 0.001397, Loss 1: 0.000000, Total Loss: 0.001399, Learning Rate: 0.00010000
Iteration 66200/1000000, Loss 0: 0.001395, Loss 1: 0.000000, Total Loss: 0.001402, Learning Rate: 0.00010000
Iteration 66300/1000000, Loss 0: 0.001394, Loss 1: 0.000000, Total Loss: 0.001397, Learning Rate: 0.00010000
Iteration 66400/1000000, Loss 0: 0.001393, Loss 1: 0.000000, Total Loss: 0.001428, Learning Rate: 0.00010000
Iteration 66500/1000000, Loss 0: 0.001391, Loss 1: 0.000000, Total Loss: 0.001467, Learning Rate: 0.00010000
Iteration 66600/1000000, Loss 0: 0.001390, Loss 1: 0.000000, Total Loss: 0.001395, Learning Rate: 0.00010000
Iteration 66700/1000000, Loss 0: 0.001389, Loss 1: 0.000000, Total Loss: 0.001419, Learning Rate: 0.00010000
Iteration 66800/1000000, Loss 0: 0.001387, Loss 1: 0.000000, Total Loss: 0.001449, Learning Rate: 0.00010000
